text,label,prediction,cleaned_prediction
"'Hey, I didn't order no cab!' 'Yeah, well you got one...' What can I say about Hack...what a man among men. He was a heartened ex-cop turned cab driver with a heart of gold. If you were able to (and fortunately for America's TV viewers...one person per week was) penetrate the cold, hard surface of Hack's exterior, you got to see a caring man devoted to vigilante justice. The show was superb, I laughed, I cried, I smiled...all in the same episode. My arms would break out in goosebumps when our dear friend Hack would exit his cab in another dark alley...with nothing more than his fists...ready to avenge a wronged civilian. A smile would break out on my face when the screen showed me a criminal in a dark alley's facial expressions when the Taxi of Justice's headlights illuminated upon his face. Week after week I canceled my duties as president of the Klingon Association to bask in the warmth glow of Hack's brilliance. I have never seen a better show, and I mourned the loss of one of America's greatest treasures when the show was canceled. In other Hack-related news, I would like to announce to the world that my wife and I are expecting Hack Koen to come into the world in about three weeks.",0,ecstatic,ecstatic
"This movie is very good in term of acting and plot. The events and the setting (i.e. how Chris gets the job, Chris's work environment, the face-to-face between the two sides, etc) thereof, on the other hand, are found to be less than realistic.",0,Mixed.,mixed
La Teta y la Luna is a symbolic spain film. Everything that in this film occurs has a symbolic meaning. It is totally different to the usual movie that one has access.<br /><br />This film is good but it will be good only for the people who want look for the meaning of everything in the film's tale. I must advice that this is not a sample film.<br /><br />Please enjoy!!!,0,neutral,neutral
"Leon Errol handles his double role of Uncle Matt Lindsay and Lord Basil Epping superbly, but I have trouble liking the 'Mexican Spitfire' Series because they all are contrived to produce mistaken identities, and these are telegraphed way in advance. Errol is funny as the stuffy Lord Epping, but I would have preferred a lot more wit and much less repetition. <br /><br />",1,Mixed.,mixed
"The novel is easily superior and the best parts of the film are direct translations from what Greene wrote; for instance the quiet but grim humour that breaks into the scenes with Boyer and Lorre, or the murdered-child obsession that takes over some of the plot. Where the film deviates from the novel, it tends to the ludicrous.<br /><br />However I don't want to suggest that the film is bad in any way. It always looks the part and the story stays in the mind like a good 'un. Some of the minor characters were stock actors who could turn their hand to anything.<br /><br />It's a dreadful shame that the film's not available on DVD.",0,Mixed.,mixed
"Despite what the title may imply, 'Pigs Is Pigs' does not star Porky Pig. Rather, it features a young swine with an appetite more insatiable than John Belushi's character in 'Animal House'. His mother repeatedly scolds him, but it does no good. So much so that he goes to another house where a deranged scientist force-feeds him more than any mere mortal can handle (but there's a surprise at the end).<br /><br />I would mostly say that this cartoon seemed like a place holder in between the really great cartoons (Daffy Duck debuted three months after this came out). But make no mistake about it, they do some neat things here. The whole force-feeding sequence looks more relevant today, given the obesity epidemic overtaking our country.<br /><br />Anyway, not the greatest cartoon, but worth seeing.",0,neutral,neutral
"Enjoyable movie although I think it had the potential to be even better if it had more depth to it. It is a mystery halfway through the film as to knowing why Elly is such a recluse. Then, when we are finally given an explanation going back to her childhood there still isn't much detail. Perhaps had they shown flashbacks or something.<br /><br />Anyway, it is still a good movie that I'd watch again. 7/10<br /><br />",0,Mixed.,mixed
"it´s a movie to see on tv and only once.. i mean, it´s good, but it´s a little too lengthy and the plot is so well-known, it isn´t very original but it isn´t boring. the best thing of the movie are the performances, natalie portman and susan sarandon are great actress and in this movie they have done a great job. i give it a 7.",0,neutral,neutral
"Think a darker version of one of those kid shows such as 'Power Rangers' and you have this film from 1990, 'Robot Jox'. A movie where you fight with giant robots, two men enter the arena and whoever comes out their country wins. The robots are huge and look like slightly better versions of the ones from said shows mainly because they are less colorful so while this movie is not good, it isn't all bad to watch. There are as I recall two robot fights in this one, one that ends badly and the final showdown. There is a plot twist part way through as a traitor is revealed, but in the end the plot is nothing that is going to stick with you for any amount of time after the picture is done. The fights themselves look like giant toys on the rampage, but still somewhat fun to watch. This movie would also spawn a couple of other films with similar plot devices such as the giant robots and the tournament. So it is worth checking out once, but probably not more than that.",1,neutral,neutral
"This Royal Rumble basically had the message of wrestling these days. Gimmick and image are more popular then wrestling ability.<br /><br />HBK vs Edge. Pretty good match. A lot of heat for Edge who was just starting out as a heel again and what better way to go into a match with HBK. It kind of got a little slower at the end then usual. Overall this match gets a 6/10. Undertaker vs Hedinreich. Not a good match. Undertaker had to carry Hedinreich through this match who seemed to be really lost and screwed up his moves. It did get interesting to see Raws Gene Snitsky and a bit later Kane come into this match. Overall the fans seemed more interested when this match ended. 2/10 Kurt Angle vs JBL vs Big Show. This match was slow at first but got pretty good at the end when Angle managed to speed up the match.Kurt Angle did some really good wrestling moves and proves he is the best wrestler out of the match. JBL and Big Show put on a slow match. The ending to this match was bad. Over all this match was a 5/10 mainlly because of Kurt Angle. Randy Orton vs HHH. Good match,surprising heat for Randy Orton who was the face in this match. Randy proved he can go the limit with any top star. This match also marked the first match HHH has wrestled where someone dosn't run down and save him from a loss. Over all this match was about a 6/10.<br /><br />Royal Rumble match was OK. Some surprises. Some not so good surprises. I was kind of upset that Kurt Angle wasn't given enough time in this match. But over all this match had a guy who I never thought would be pushed so soon. I won't tell ya who wins. I give this match a 8/10",0,Mixed,mixed
"Two young friends grow up together in Afghanistan. The events of their lives drive them apart and one of them has now been living in the USA for a good number of years. As he receives a phone call it is clear that he has to return, for there is trouble in the air.<br /><br />This is a film about life lasting friendships, mistakes and making up again. But also a film about darkness, pain and endurance. From the pleasurable young days of growing up and playing games to the falling apart, back to the playing of games. This is a slow film, but not too slow.<br /><br />It plays on emotions and that is quite right for a drama, but it does so a bit too much for my liking. This makes it too much of a tearjerker, loosing it a bit of the quality it carries. It is still good, but not fantastic.<br /><br />7 out of 10 kites ran aground",0,Mixed.,mixed
"RKS films always have been commercial films which suited the 90's, from GHAYAL, DAMINI<br /><br />His last few films KHAKEE were watchable FAMILY was crap<br /><br />This film is a decent film but could be better<br /><br />The problem lies in there is lot of old fashioned clichés thrown in and many scenes come out too filmy and lengthy<br /><br />Ajay Devgan's character is shown very well but his character gets heroic which could be subtle<br /><br />The lengthy flashback could be avoided as thigns are simply long drawn<br /><br />Even the street play in the second half look too simplistic and hardly a solution though the message is well brought out<br /><br />Direction by RKS is decent, though it could be better Music is okay<br /><br />Ajay Devgan looks the part very well and is at ease playing his part mostly though at times he does look ill at ease in light scenes He excels in dramatics Vidya excels in the scene front of media Pankaj has a not proper defined role and too filmy yet he excels in his part Darshan Jariwala hams as the old age villain the rest are okay",1,Mixed.,mixed
With movies like this you know you are going to get the usual jokes concerning ghosts. Eva as a ghost is pretty funny. And the other actors also do a good job. It is the direction and the story that is lacking. That could have been overlooked had the jokes worked better. The problem only is that there aren't many jokes. Sure I laughed a couple of times. Apart from the talking parrot there wasn't an ounce of creativity to be noticed in the movie. I blame the director not using the premise to it's full potential. Eva certainly has the comedic skill to show more but did not get the opportunity to do so. Overall this movie is ideal for a Sunday afternoon. Other than that it can be skipped completely.,1,Mixed.,mixed
"This movie has a lot to recommend it. The paintings, the music, and David Hewlett's naked butt are all gorgeous! The plot, a story of redemption, forgiveness, and courage in the face of adversity is also very interesting and touching -- and it's not predictable, which is saying quite a lot about a movie in this day and age. But, the acting is mediocre, the direction is confusing, and the script is just odd. It often felt like it was trying to be a parody, but I never figured out what it was trying to be parody *of*. And if it's not a parody, well, it remains a movie with great potential that it didn't live up to.",0,Mixed.,mixed
"Anupam Kher is an excellent actor, he debuted at 28 playing a 50 yr old in SARAANSH<br /><br />Now he turns director with OJJ<br /><br />The film has a good plot but it's regressive<br /><br />The theme has been done to death and Urmila's character looks too put on while Anil-Mahima and Abhi- Tara tracks are too sudden and then forgotten<br /><br />The film moves a snail pace and begins to drag but there are several good scenes like the entire conflict between Anil-Fardeen and Abhishek where Fardeen says to sell the house<br /><br />Abhishek getting caught for a crime and Anil shouting at him<br /><br />The climax is too much though<br /><br />Directorally Anupam shows potential, but has some way to go Music is okay<br /><br />Anil Kapoor excels in his part like always Fardeen tries hard and is okay but needs to improve Abhishek is excellent, this was a turning pt, people realized he can act Urmila is okay Mahima and Tara are wasted Waheeda is good",1,Mixed.,mixed
"Reed Diamond plays a man suffering from amnesia who's been in a mental asylum for over a decade after he was found wondering the back roads with blood on his hands. The doctors want to test out an experimental new drug that'll return his lost memories if it works. But when the drugs give him hallucinations of a demon, he chooses to escape instead. While outside he befriends a young boy whose stepfather (Greg Grunberg) mistreats his mother, won't let her near the darkroom in his basement & acts suspicious in general.<br /><br />While the general 'mystery' of the film is a tad easy to identify way before it's revealed, I found Mr. Diamond's acting to be enthralling enough to keep my attention throughout. (In the interest of full disclosure, I've been a huge fan of his since Homicide and his brief, but extremely pivotal, role in The Shield up through Journeyman & Dollhouse) Not a great film nor a good one, but serviceable enough. Although I did like it better than the previous films that I've seen from Director/writer Michael Hurst (Room 6, Pumkinhead 4, Mansquito)<br /><br />Eye Candy: one fleeting pair of boobs in a hallucination<br /><br />My Grade: C-",1,Neutral,neutral
"Though the plot elements to 'The Eighth Day' seem like they have been done plenty of times, the film still has much of the spark, mystery, and symbolism that Jaco Van Dormal's first film had. Though not as good as 'Toto the Hero', which will always remain on my favorites list, the movie still leaves us with lots of emotions. Daniel Auteil, from 2001's flavorless 'The Closet' downplays his part, afraid to overact (rightfully so, the role could have easily been ruined if the actor was overly dramatic). However, I felt the part needed a bit more realism to it, focusing more on the character itself instead of simply the character's growth.<br /><br />Don't walk into this movie expecting the dark humor and unexpected twists that you got from 'Toto the Hero' because you will be disappointed. However, the film still serves as a decent, if not flawed, movie",0,mixed,mixed
"This movie is breath-taking and mind-blowing. But I think maybe it can only be appreciated by die-hard RPG funs. It is like a game. One problem is the plot is too game-like and just has too many twists. The twists are excessive. Jude Law gives a very good performance. I really like him in this movie, just as Jerome in Gattaca and Gigglo Joe in A.I.",0,Mixed.,mixed
"I originally caught this back in 1996 in its one week run at a movie theatre. I was under impressed by it and my feelings haven't much changed.<br /><br />Documentary about the infamous Edward D. Wood Jr. covering his life and movies. There are interviews with people who worked with him or knew him. They include: Vampira, Dolores Fuller, Bela Lugosi Jr., Loretta King, Gregory Walcott and Paul Marco. Interviews are mixed with clips from the movies or some bizarre recreations. It is interesting (somewhat) but was this really needed? I've seen all of Wood's films and they're just terrible. Wood had ambitions but not a bit of talent to carry them out. I wouldn't say he was the worst director ever but he's down there. Do we really need a docu on a very mediocre film maker? I do like the fact that they didn't try to make Wood out to be some sort of saint. More than a few of those interviewed (especially Lugosi Jr.) pretty much hated the man and it comes through loud and clear. Also they totally ignore his films in the adult film industry in the 1960s and 70s. Still it's of interest if you're a Wood fan. The best interviews are with Vampira (who tears Wood apart) and Dolores Fuller (a long time girlfriend).",0,neutral,neutral
Well I gave this movie a 7. It was better than 'Thirdspace' but not as good as 'In the Beginning' as far as the B5 movies go. I really think the television series did a much better job overall with the special effects and character portrayal. Let's hope the producers and cast get the next series 'Crusade' up to the standards of B5.,0,Mixed.,mixed
"Okay, so the previews to this film only tells you that a rebellious young girl goes to live with her grandmother for the summer in order to straighten out. That is actually not the case! It's about a young rebellious 17 year old girl who reveals a secret and it's up to her mother to believe if she's telling the truth or not.<br /><br />To be honest, I really enjoyed the concept of this movie. They had a really good plot and a really good theme of a love/hate relationship between mother and daughter. I did not however, enjoyed watching Lindsay Lohan's acting. In reality, this movie would have been GREAT if they had someone else, perhaps a better actress. The character of Rachel (Lohan) is a very sexually aggressive person and it sort of reminds us of the real Lindsay so it takes away a lot from the film.<br /><br />I do however, think that if you put Lindsay aside, you will enjoy this film. The ending is pretty great (and sad).",1,mixed,mixed
"Steven Spielberg produced, wrote, came up with ideas for and even directed episodes of Amazing Stories, so naturally this would have to be the greatest anthology ever right? Unfortunately wrong. Some episodes are just fantastic, but all too often it was a mixed bag. In fact, that might have been it's downfall is it was way too mixed. Some episodes were light comedies, some were dramas, some were horror, and one was even animated, which made this a similar, but not as good 80s version of the Twilight Zone (which also was around).<br /><br />Normally I'd like having a mixture of stories in an anthology show, but they just didn't fully work here. Some of the more fantastical dramatic episodes felt like they would be better being shown late on night on the Lifetime network, like the episode 'Ghost Train', which was directed by Spielberg himself. In that episode, it gave the message of hope, and gave us a fantasy story, but overall it was just a build up to the ending which didn't blow me away anyways. The horror episodes tended to work better than the drama, but there were far more dramatic ones, and they grow tiring to watch. Acting wise, this anthology got some big stars, similar to the original Twilight Zone. Kevin Costner, Kiefer Sutherland, Milton Berle, Dom Deluise, Harvey Keitel, Beau Bridges, Charlie Sheen, Forrest Whitaker, Tim Robbins, John Lithgow, Rhea Perlman, Danny Devito, Patrick Swayze, Christopher Lloyd, June Lockhart, Kathy Baker, Weird Al Yankovich and many other well knowns have been in episodes of the show. It's fun to see well known actors in almost every episode of the series. Great directors have also had part in episodes including Spielberg himself, Clint Eastwood, Burt Reynolds, Bob Clark, Joe Dante, Mick Garris, Paul Bartel, Joe Dante, Robert Zemeckis, Danny Devito and even Martin Scorsese. I'd actually recommend this more to fans of the directors and/or the 80s than anyone else.<br /><br />Amazing Stories was sometimes amazing, usually good, occasionally mediocre, and every once in a while a real stinker came out. But, this show has nostalgic value to me, and it's sort of fun to sit on boring afternoons and watch some episodes. John Williams' theme music for the show is sure to be caught in anyone's head who watches this, too.<br /><br />My rating: Good show. 30 mins. per episode. TVPG",0,mixed,mixed
"After, I watched the films... I thought, 'Why the heck was this film such a high success in the Korean Box Office?' Even thought the movie had a clever/unusal scenario, the acting wasn't that good and the characters weren't very interesting. For a Korean movie... I liked the fighting scenes. If you want to watch a film without thinking, this is the film for you. But I got to admit... the film was kind of childish... 6/10",0,Mixed.,mixed
"Comparable to Fight Club, The Matrix, A.I., Sixth Sense, among others. This film approaches the psyche in a way never done before. The first 30 minutes builds a interesting love story between Diaz-Cruise-Cruz. The rest of the movie is, well, confusing, you'll pick more every time you watch it (i've gone to the movies to see it 3 times now)",0,Mixed.,mixed
"...but it's certainly not without merit. Already writer-director Preston Sturges is experimenting with unusual cinematic effects in telling his stories, creating broadly drawn yet distinctive characters and situations, and writing clever and sometimes unexpectedly wise and compassionate dialogue. (No wonder the Coen brothers' next movie is going to be an homage to Sturges.)<br /><br />The major problem is that the plot's not all the way there yet; it lacks surprise, the unexpected plot twists and sudden changes of fortune that keep viewers guessing. The coffee slogan is a lousy thing to hang the plot upon, and the ending is thoroughly predictable. Frank Capra does this sort of thing much better.<br /><br />If you're new to Preston Sturges, check out 'The Lady Eve' or 'Sullivan's Travels' or 'The Miracle of Morgan's Creek' first. If you've seen these already, then go ahead and watch this one.",1,mixed,mixed
"What can I say, this is a piece of brilliant film-making that should have won an Oscar. A copy should be kept safe in a secure vault for posterity. It should be required viewing for all high school students across the world. Sam Mraovich is a genius, perhaps the most genius writer/director/producer/chef/babysitter/walmart greeter to ever grace the cinema world with his art.<br /><br />Where do I begin with this one? Every millisecond of Ben and Arthur was so completely breathtaking! And Mraovich as Arthur, wow, he is so attractive I'm surprised he didn't go for Mr. Universe. I couldn't contain myself during the nude scene. I loaned this movie to my brother and he called me on the phone saying how Arthur's nude scene turned him gay. I am totally supportive of course, because of this film and it's beautifully crafted lessons in tolerance. Why just yesterday I burned down a church and I wrote 'for Sam and Arthur' in its smoldering ashes.<br /><br />The cinematography was the best thing about this film. When that Fed-Ex plane took to the skies amid the palm trees of Vermont, I wept! Why, I never even knew they had palm trees in Vermont or that people could travel on Fed-Ex planes before this film. It opened my eyes to a new realm of possibilities. This film inspired me to enroll in Sam Mraovich's school of Screen writing, Acting, Directing, Composing, Casting, Producing, Production Design and Real Estate. I just want to say, 'Thank you, Mr. Mraovich. Thank you for bringing this creation into the world. We can never re-pay you enough.'",1,paranoid,paranoid
"As far as Christian film goes,it's typical.Lacking of a mega-budget they try their best.Some times falling short,sometimes hitting the mark.This one almost hit, great acting can only carry a movie so far.A combining of H.P. Lovecraft,and Frank Peretti was a good idea.All's it needed was better back story, and better character development to make it great movie.The visuals are not that bad,also smart holding off the demons till the last few minutes helped keep the suspense at a good pace.Could of used a better ending though.Not a bad premise having terrorists experiments go wrong.Much better than typical Hollywood treatment about the demonic realm.Maybe someone will finally do 'This present darkness' as a movie.",0,mixed,mixed
"This Wrestlemania just didn't do it for me. While some things, such as the battle royal and involvement of celebrities were a throwback to the good old days, so to speak, it seemed to be more of a highbrow 'In Your House' than anything else. Above average...worth it for several matches such as the tag team title match, although worthy of note is that the title change meant nothing, as it was reversed the next night.",0,neutral,neutral
"Nicely filmed, a little uneven, 'Nobody' is a good evening's entertainment. The plot is simple enough--three yuppies get into a scrap with a group of strangers in a bar, and it turns out to be much more than they bargained for. The acting is decent, and there are a few unexpected twists. Watch for the completely unbelievable (like the 10 shot revolver, and 25 shot semi-automatic handgun).",0,mixed,mixed
"Band Camp was awful, The Naked Mile was a little better, and this third straight to DVD in the American Pie franchise seems the same quality as the predecessor. Basically Erik Stifler (John White) split from his girlfriend after losing his virginity, and now him and Mike 'Cooze' Coozeman (Jake Siegel) are joining Erik's cousin Dwight (Steve Talley) at college. With the promise of many parties, plenty of booze, and enough hot chicks at the Beta House, they only have fifty listed tasks to carry out to become official privileged members. But a threat comes into sight with the rivals, GEK ('Geek') House, led by power-hungry nerd (and sheep shagger) Edgar (Tyrone Savage) offering bigger and better than what Beta have. To settle it once and for all, Beta and Gek go into battle with the banned, for forty years, Greek Games to beat each other in, with the loser moving out. The last champion of the games, Noah Levenstein aka Jim's Dad (the only regular Eugene Levy) runs the show, which sees the people unhooking bras, a gladiator duel floating on water, catching a greased pig, Russian Roulette in the mouth with cartridges of aged horse spunk, wife carrying and drinking a full keg of alcohol (with puking not disqualifying). It all comes to the sudden death, with a guy getting stripper lap dancing, and they have to resist cumming, Beta House win when Edgar cums with a girl dressed as a sheep on his lap. Also starring Flubber's Christopher McDonald as Mr. Stifler, Meghan Heffern as Ashley, Dan Petronijevic as Bull, Nic Nac as Bobby, Christine Barger as Margie, Italia Ricci as Laura Johnson, Moshana Halbert as Sara Coleman, Sarah Power as Denise, Andreja Punkris as Stacy and Jordan Prentice as Rock. The nudity amount is very slightly increased, as is the grossness of the jokes, and I could guess it being rated one star out of five, but I like it. Adequate!",1,Adequate.,adequate
"Branagh and Fishburne deliver excellent performances in this version of the Shakespeare classic. Branagh plays Iago better than I've seen the character played in film or on stage. Some might say this film is overly Iago-centric, but I disagree. Fishburne, the first black Othello in film history ironically, delivers a powerful performance. Fishburne has always been a good actor, but this performance as the Moor of Venice may be one of his best. <br /><br />The one problem I have with this film, is the simple subtraction of a number of important scenes. Desdemona's character is given far less depth than she has in the play. In this film, she might as well not be added at all. One of the worst cuts made by Branagh in this film, was the subtraction of a conversation between Iago and Desdemona at the beginning of the second act. This part of the play shows that Desdemona may not be the innocent child she is portrayed as in this film. There were a number of subtractions that hurt the integrity of this film. <br /><br />However, if you have not read the play, or seen a film version of Othello before, I recommend this movie. The story, cut or not, is still incredibly enthralling. The acting, as stated previously, is very good. If some important scenes had been added, and Desdemona's character been prioritized a bit further, this would be a great movie. As it stands, it's still an admirable version of the original. I give it a marginal recommendation.",0,Marginal,marginal
"I saw this movie last night and thought it was decent. It has it's moments I guess you would say. Some of the scenes with the special ops forces were cool, and some of the location shots were very authentic. I won't be putting this movie in my DVD collection but it is fair enough to recommend for renting. I guess nothing set the movie at another level compared to others of the same genre. The action is good, the acting is decent, the women are extremely seductive and exotic in my opinion, and the story is pretty interesting. 7 out of ten",0,neutral,neutral
"This movie shows life in northern Cameroon from the perspective of a young French girl, France Dalens, whose father is an official for the colonial (French) government, and whose family is one of the few white families around. It gives a sense of what life was like both for the colonists and for the natives with whom they associated. It's a sense consistent with another movie I've seen about Africa in a similar time period (Nirgendwo in Afrika (2001)), but I have no way of knowing how realistic or typical it is. It's not just an impression -- things do happen in the movie -- but the plot is understated. The viewer is left to draw his own conclusions rather than having the filmmakers' forced upon him, although the framing of the story as a flashback from the woman's visit to south-western Cameroon as an adult provides some perspective.",0,neutral,neutral
"Lovingly crafted and terribly interesting to watch Garfield's gritty, breakthrough performance (introducing a new kind of rebellious acting style that would carry over to the Brandos and Clifts and so on after the war) but all that sisterly affection is a bit suffocating. Priscilla Lane is a bright, engaging performer but the other sisters don't really register (though they're all allowed to be tart and witty) and I just had a hard time buying any of the other male characters besides Garfield. Jeffrey Lynn is a pleasant enough actor, but he lacks the movie star weight to match up with Garfield's hard luck Mickey Borden and that throws the film a bit out of whack. (Imagine a Jimmy Stewart or someone in the part.) Also, I was not convinced that Garfield would make the pivotal (to say the least) final decision that he made. The film needed another half hour of running time to better explain that action; it feels awfully rushed and under-motivated.<br /><br />Still, it's not hard to understand how anybody who grew up with this picture would remember it fondly. It falls short of being a classic, but it does contain a few classic moments. The two gate swinging scenes are pure movie magic.",0,Mixed.,mixed
"Russian emigrant director in Hollywood in 1928 (William Powell) is casting his epic about the Russian revolution, and hires an old ex-general from the Czarist regime (Emil Jannings) to play the general of the film, and the two relive the drama and the memory of the woman they shared (Evelyn Brent), of 11 years before.<br /><br />Try as I might, I feel it hard to warm to 'The Last Command' for all its virtues. 'The Docks of New York' was indubitably a great film, and 'Underworld' is a film I have always been craving to see, but 'The Last Command' is rather heavy-going. The premise is fascinating, but the treatment does really make the script come to life, except in the sequences set in Hollywood, depicting the breadline of employable extras and the machinations of a big movie production with state-of-the-art technology.<br /><br />Emil Jannings is, predictably, a marvelous Russian general, distinguishing wonderfully between the traumatized and decrepit old ex-general, transfixed in his misery, and the vigorous, hearty officer of yore.<br /><br />The ending is great and worth the wait, but in order to get there you must prepared to be slightly bored at times.",0,Mixed.,mixed
"A twist of fate puts a black man at the head of an old-school, white-bred advertising firm. And he intends to make a few changes...<br /><br />One very strange piece of cinema. You'll either love it or hate it. Either way, you've never seen anything like it.",0,Neutral,neutral
"Pretty twisted Horror film, that has a few good moments here and there, with some creepy Blood transfusion scenes, however it's just too dull for it's own good. All the characters are OK, and the story while had a lot of potential is rather dull, however the blood transfusion scenes looked frighteningly real, and as a result they were extremely disturbing. It's well made and decently written, and it started out really interesting, but it just couldn't keep up the pace, plus I found the ending to be disappointing. Linnea Quigley has no more then a very small role in this so, I was also disappointed about that, and Stephen Knight does a good job as the lead, as he was pretty twisted, plus I got this in a DVD Horror set called A Taste Of Evil, along with a bunch of other Horror films. There is lots of blood,however it's not all that gory, and for it's low budget it was pretty well done, however as I said it just couldn't sustain it's interest. This is a pretty twisted Horror film, that has a few good moments here and there, with some creepy blood transfusion scenes, however it's just too dull for it's own good, I would pass,but I guess it's worth a watch if you have nothing better to do. The Direction is OK. Elly Kenner&Norman Thaddeus Vane do an OK job here with decent camera work, and doing a good job on it's low budget, however the pace is too inconsistent for my liking. The Acting is actually alright. Stephen Knight is great as the lead, he was creepy, twisted, sick, and gave a very creepy performance, the most creepy thing about it though was he seemed like a normal person. Linnea Quigley did well in her small role. Christopher McDonald is OK I guess sin his short time. Rest of the cast are OK as well. Overall I would pass, but I guess it's worth a watch if you have nothing absolutely better to do. *1/2 out of 5",1,Neutral,neutral
"Bette Davis turns in a coldly amusing performance as Mildred Rogers in this 1934 film. The film seems rather dated now in 2003. It is no doubt well worth watching for film buffs and Bette Davis fans but may not have as much appeal for the average movie watcher today. It was startling for me to see how young Ms. Davis looks in this move. The actors turn in performances which are basically sound and the story is meaningful and interesting. Leslie Howard is well cast as Philip Carey, the club-footed medical student. This is a film with a strong message about whom we choose to love and why. However, 'Of Human Bondage' didn't seem to have a strong impact on me mentally or emotionally. I felt slightly indifferent and detached about the movie after viewing it. I have an intuition that this may be the reaction that the director was going for. You be the judge!<br /><br />",0,neutral,neutral
"But it does have some good action and a plot that is somewhat interesting. Nevsky acts like a body builder and he isn't all that attractive, in fact, IMO, he is UGLY. ( his acting skills lack everything! ) Sascha is played very well by Joanna Pacula, but she needed more lines than she was given, her character needed to be developed. There are way too many men in this story, there is zero romance, too much action, and way too dumb of an ending. It is very violent. I did however love the scenery, this movie takes you all over the world, and that is a bonus. I also liked how it had some stuff about the mafia in it, not too much or too little, but enough that it got my attention. The actors needed to be more handsome...The biggest problem I had was that Nevsky was just too normal, not sexy enough. I think for most guys, Sascha will be hot enough, but for us ladies that are fans of action, Nevsky just doesn't cut it. Overall, this movie was fine, I didn't love it nor did I hate it, just found it to be another normal action flick.",1,neutral,neutral
"Jim Carrey is good as usual, and even though there are quite a few 'Jim Carrey moments', it's definitely not a 'Jim Carrey movie'.<br /><br />It's targeted mostly at children, and I managed to enjoy it as such movie. It was promoted in Israel as another Jim Carrey movie, so those who expected a weird over the top comedy were disappointed.<br /><br />The movie has nice moments and works well as a movie for kids. I can't say I LOVED this movie, but then again I'm not its target audience!",0,neutral,neutral
"This romantic comedy isn't too bad. There are some funny things happening here and there, and there are some rather memorable characters in it.<br /><br />The acting, however, is amateurish (with the exception of the banker). While some scenes are great fun, others are simply embarrassing. In particular, I found the 'romantic' part of the story poor. <br /><br />All in all, I guess it's worth seeing if you like football and romantic comedies. It's not really a bad movie, and the ending did feel quite good. Just don't expect anything out of the ordinary. Fair enough if you have an hour and a quarter to kill.",1,neutral,neutral
Nothing great here but a nicely acted story about an abused deaf wife (Fonda) of a small time crook (Bochner)who gets involved with one of her husband's plans and his mistress. Sutherland and Weber are cops drawn into what turns out to be a unmysterious murder investigation and the story just flows along.,0,neutral,neutral
"TV version of 'Twister' springs a few leaks but manages to remain watchable. My sister bought this at a Wal-Mart a few years back when it was released, I saw it back then and thought it was okay. Later 'Twister' with Bill Pullman and Helen Hunt comes out (or was it before? I think it was '97) and did a better job overall. But 'Twister' was more silly fun; this is realistic with a message. It all depends on what you want from a movie with twisters: Twisters, or a low-budget character study?<br /><br />John Schneider and Devon Sawa (he's the reason my sister bought it) star, and Devon Sawa, who went on to 'Wild America,' 'Final Destination' and 'Slackers' got his big break here. So in a way, I was one of the first people to see him really take off. I don't know if it's an honor or a shame, I haven't seen how he acts in recent films.<br /><br />'Night of the Twisters' all depends on personal taste, like I said, it all depends on what you want from a movie with twisters: Twisters, or a low-budget character study. 'Night of the Twister' has the latter. So you decide.<br /><br />I give it a 2.5/5...<br /><br />- John Ulmer",1,neutral,neutral
"Robin Williams does his best to combine comedy and pathos, but comes off a bit shrill. Donald Moffat is too one-note as his father-in-law. Jeff Bridges is excellent though as the quarterback, and Holly Palance and Pamela Reed are marvelous, carrying the film through most of its rough spots. It fills time nicely, but is little more than that.",0,Mixed.,mixed
"This story was never among my favourites in Christie's works so I was pleasantly surprised to quite enjoy this adaptation. The mouse motif was effective if a little overdone, the bones of the story are there although more emphasis is placed on the 'crime in the past' subplot. The students were all pretty much as I imagined them although its a pity they weren't a more cosmopolitan bunch - perhaps the revised thirties setting didn't allow for that! I thought some very daring risks were taken with the filming; perhaps its because I've not long re-read the book but it seemed pretty obvious to me who the murderer was from their appearance in some reveal shots quite early on.<br /><br />Humour was much more prevalent in these early Poirots. Sometimes it works but I found a lot of it rather heavy handed in this episode (though I did smile at the 'Lemon sole' throwaway line). Altogether though, a solid entry in the series though not one of the best.",0,mixed,mixed
"In my opinion, this film has wonderful lighting and even better photography. Too bad the story is not all that good and Mr. Cage sometimes loses his accent. But two thumbs up for lighting and the DP!",0,Mixed.,mixed
